update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
1,128,10048,168.57261417387363,59,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9425275673152536,0.023504821923883947,0.048586992111911066,0.00303730388176443,0.030680365623182552,0.18920446932315826
2,256,20160,173.03970350534715,118,0.003523437539115548,0.039707124495362,0.0,0.45100000500679016,0.0078125,63.9765625,0.2641272110058901,61.0,64.0,1.9423225780571751,0.01849196892611342,-0.0332994283298543,0.1869648849922995,0.04075978715208512,0.32639514096081257
3,448,30208,169.14593473178152,177,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9416250003750917,-0.01395178294159201,-0.03764557367189606,0.0027814230992567824,-0.05567110078349994,0.1285181357525289
4,576,40320,171.74807772497496,236,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9410112115931757,-0.015870159151972985,-0.02284052432853773,0.001051010503291972,-0.041725135302241846,0.08806569734588265
5,768,50368,169.4006818559307,295,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9413989933450844,-0.005926816040877163,-0.00994032499938318,0.0002767670080692612,-0.02921593113310018,0.045464803930372
6,896,60480,170.5987093292456,354,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9419515761988875,-0.0032011383178265716,-0.001858612220706198,8.063409907345264e-05,-0.02123781321923944,0.020092292223125696
7,1088,70528,169.64957909787873,414,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9425716006796165,-0.0008583933282427827,-0.001452159020605024,6.0788959407158334e-05,-0.02084747848996691,0.016332001017872244
8,1216,80640,172.41230505124312,472,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.943103054971611,0.000405378586463807,6.883348285417106e-05,3.633359015334693e-05,-0.019344030490404444,0.011323785816784948
9,1408,90688,170.9798800413584,531,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9435807432131071,1.79651326199665e-05,-5.996901418372898e-05,3.044815163914831e-05,-0.019480551314202083,0.006204794510267675
10,1537,100799,170.46293676049928,590,0.006635658962782039,0.07507391120359155,0.0,0.8560000061988831,0.007751937984496124,63.627906976744185,4.2097519996222355,16.0,64.0,1.9438430616049418,0.009747145956684517,-0.01059136956796181,0.17967948701594813,0.05980991461241402,0.07459076819941401
11,1728,110848,171.17607381838675,649,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9418631565192408,0.003641591266036076,0.010077701658092504,0.0006896021312008834,-0.008996127932709192,0.03708047210238874
12,1857,120959,172.3597502539433,708,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.940118556026299,0.0017426691593662356,0.003155261254411155,0.0001546911003175726,-0.016168577194025226,0.017256408580578864
13,2048,131069,172.0852795748988,767,0.0023612565707161787,0.032547675686945186,0.0,0.45100000500679016,0.005235602094240838,63.98429319371728,0.21650338354068407,61.0,64.0,1.9393989143014307,0.018846001918704003,-0.030999801878674134,0.1854835179448787,0.04234796829676416,0.2745898028369993
14,2177,141180,171.07477106047574,826,0.0034961240698200787,0.039554128602228615,0.0,0.45100000500679016,0.007751937984496124,63.97674418604651,0.2631094999763899,61.0,64.0,1.9333295608802432,-0.003482307686385063,-0.058522938597315624,0.18763378314261495,0.015960649217392993,0.22365516936406493
15,2305,151292,171.23554728475528,885,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9229157126826952,0.004900688793122322,-0.0015757713146187966,0.0019066025818686304,-0.01985162534291231,0.07539696339517832
16,2497,161340,170.87300853931893,943,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9182499772008912,0.00022135514221995756,-0.0021073478935168923,0.0009604790624147721,-0.020809607141336818,0.06510888691991568
17,2626,171451,172.70962392912446,1002,0.01167441869890967,0.07604243709930894,0.0,0.550000011920929,0.023255813953488372,63.798449612403104,1.5570785851489022,50.0,64.0,1.9103779073709928,0.058674092552173394,-0.10137576837801775,0.6711783143790823,0.21510958480570863,0.5344831517431885
18,2817,181500,168.60097278602584,1062,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.8918346165157525,-0.029079261032684378,-0.0573083962478126,0.0060354377095654076,-0.07320902100581175,0.1706390781328082
19,2945,191612,169.10367282109013,1121,0.003382812486961484,0.03812236064158019,0.0,0.43299999833106995,0.0078125,63.9921875,0.08804240366863003,63.0,64.0,1.8869508601654368,0.018284774207177754,-0.05124347562969554,0.17293791414776633,0.01635597665098649,0.23488168325275183
20,3137,201660,167.8324026124457,1181,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.8928155836346707,-0.01749640110288374,-0.0013814087395142677,0.0040182078087602794,-0.01830046230061039,0.15462193358689547
21,3265,211772,170.9638322516961,1240,0.0035937500651925802,0.04049950642225288,0.0,0.46000000834465027,0.0078125,63.96875,0.3521696146745201,60.0,64.0,1.9007675190297062,0.03568994564064476,-0.011668377807607992,0.18892889147761036,0.06378839130784515,0.19811402913182974
22,3457,221820,166.4646287168981,1301,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.900061616513902,-0.005485231561492091,-0.013823819304845737,0.0021228656983133883,-0.03176300275097987,0.07889566570520401
23,3585,231932,169.5022523246931,1360,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.8982801904335995,-0.002627237112645599,0.001611715267020522,0.0003109648922670831,-0.01721560370318497,0.031287314370274544
24,3777,241980,165.1100600045107,1421,0.0023489583594103656,0.032463250399190964,0.0,0.45100000500679016,0.005208333333333333,63.984375,0.2159417962669571,61.0,64.0,1.9052103528527506,0.02075516044722138,-0.005990127629163352,0.11647831869035033,0.03319693342515617,0.09156769886612892
25,3905,252092,168.14860401753384,1481,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9141665926391753,-0.0004056782058163478,0.004444566111536731,0.0007120772282536552,-0.01434106021365033,0.04248397843912244
26,4096,262141,164.53606744177603,1543,0.0024554974433639285,0.033846696469961295,0.0,0.4690000116825104,0.005235602094240838,63.973821989528794,0.3608389725678068,59.0,64.0,1.9203596332913335,0.014554011064353306,-0.00726361001407828,0.13689351178737053,0.04197955266766696,0.08959261607378721
27,4225,272198,166.78713313578655,1603,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9230306997348505,0.011312545163946242,0.019690869683324785,0.0009125135425589941,0.0009168199739221954,0.05090718902647495
28,4357,282307,167.24355258038526,1663,0.0036893938526962743,0.0422270427219455,0.0,0.4869999885559082,0.007575757575757576,63.946969696969695,0.6069595605743725,57.0,64.0,1.9234313417558844,0.03587462716197042,-0.03325149344220087,0.21205268931772525,0.05354054026745679,0.1979912247043103
29,4545,292358,164.77715237926228,1724,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9180742658058716,-0.023200558569004222,-0.012239920115455096,0.0026885097240009308,-0.030076407304558277,0.11159233096987009
30,4675,302468,167.61177592237942,1785,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,1.9167546029850235,0.010970043459479743,0.013285800689179865,0.0009171222962590725,-0.0054231838467802655,0.06161457113921642
