update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
1,144,9069,255.68587357461274,35,0.14487847396069103,0.29781537994344776,0.0,0.971875011920929,0.2222222222222222,55.27777777777778,18.527923537657532,2.0,64.0,1.9414309801406273,0.31016948424655133,-0.5275591416218719,6.148556670934752,2.5273050116209754,1.3447568118572235
2,307,18143,230.45242348583542,74,0.19468941768071402,0.3203132978063881,0.0,0.9859374761581421,0.3128834355828221,52.38036809815951,19.859694543198952,1.0,64.0,1.931061808537985,0.41916912477500434,-0.8255833493207362,9.522485951200492,3.916349172644713,1.7270643040537834
3,471,27227,224.7101445569188,115,0.16487233231707318,0.289561485940129,0.0,0.971875011920929,0.3170731707317073,54.53048780487805,17.91831866176303,2.0,64.0,1.9099848696651147,0.5517493281423232,-0.5504726973641746,7.088004648524391,2.9744296558939483,1.6159482300281525
4,633,36313,223.38243877848885,155,0.1464120371290195,0.2773372094022119,0.0,0.9859374761581421,0.25925925925925924,55.4320987654321,16.999228937927523,1.0,64.0,1.8902247301051722,0.8311878022133661,-0.34579829914007854,6.933670675786692,3.1021348036728895,1.3615223839879036
5,810,45388,223.49822731578774,196,0.1943855928835896,0.30266968327547705,0.0,0.9859374761581421,0.3389830508474576,52.58757062146893,18.5641189442757,1.0,64.0,1.8818003796874327,0.9469838308959625,-0.6532955051884671,10.505660404044693,4.580716872202135,2.1107650846242905
6,972,54472,226.45575335200041,236,0.17831790203481546,0.3120359595573476,0.0,0.957812488079071,0.29012345679012347,53.382716049382715,19.358583703190845,3.0,64.0,1.8555019473987548,1.1179766082280747,-0.14856708678498926,7.400713021298587,3.5332343547893275,1.1623196750879288
7,1155,63552,223.71568086820594,277,0.20773565508628802,0.3350263948842404,0.0,0.9859374761581421,0.3114754098360656,51.442622950819676,20.827308095839847,1.0,64.0,1.8243046245911048,1.0635409798391064,-0.29409171787633187,9.623250866070029,4.499290755351734,1.4559086486697197
8,1327,72639,224.1975816620954,317,0.17856104784580165,0.2950650704414372,0.0,0.971875011920929,0.313953488372093,53.53488372093023,18.09034026857955,2.0,64.0,1.812658791968672,1.1312153080948328,-0.34450935585033,8.541347035192198,3.908037704748198,1.3623104393482208
9,1518,81710,224.58094854829446,358,0.26026668891076643,0.34948052374683813,0.0,0.9859374761581421,0.42408376963350786,48.50785340314136,21.87179902921387,1.0,64.0,1.7955668878034883,1.1632534448583496,-0.6778201370166042,12.49598778605875,5.55221858722164,2.1034242063760757
10,1689,90787,224.99559208549377,398,0.216429093602108,0.3232330510702287,0.0,0.9859374761581421,0.3567251461988304,51.146198830409354,19.978254996010353,1.0,64.0,1.772838196224403,1.2767209755083373,-0.34806439924648225,10.374699833714333,4.8215571411173155,1.5259004533290863
11,1865,99858,224.72081672017174,438,0.20051491425626658,0.3183756239266289,0.0,0.9859374761581421,0.3352272727272727,52.125,19.723839117815135,1.0,64.0,1.7237172014801863,1.3519710100889075,-0.25554923630044274,9.850751052604313,4.6525893170887995,1.2999557107686996
12,2056,108933,226.07371328332803,479,0.29378272230244434,0.3570156068329846,0.0,0.9859374761581421,0.4816753926701571,46.53403141361257,22.43122459045171,1.0,64.0,1.622083363283436,1.4878883538364378,-0.6968895922317978,13.416546020084176,5.99516211475551,2.572861224412918
13,2251,117998,224.51752394647002,519,0.2663621789751909,0.34457568658068255,0.0,0.957812488079071,0.441025641025641,48.194871794871794,21.500935563639285,3.0,64.0,1.588918821415846,1.5434677939354486,-0.5360454691587333,12.652233153647371,5.774181745122036,2.502344325184822
14,2438,127065,225.76157426753076,559,0.28128342234833353,0.3502944095206323,0.0,0.9859374761581421,0.45454545454545453,47.22994652406417,21.86016721556191,1.0,64.0,1.5281910976238677,1.6684467074389073,-0.5483825039782071,12.963150919913536,5.917911450865777,2.5167201310396194
15,2629,136130,222.48759819560496,600,0.29213841747082964,0.3454312079853299,0.0,0.9859374761581421,0.5130890052356021,46.87434554973822,21.729294084952084,1.0,64.0,1.4598818687990234,1.7039587592131777,-0.5998041766611947,12.149240415519072,5.460217224558742,2.764980122447014
16,2818,145200,224.2699249787732,640,0.2579861105907531,0.33992324627867143,0.0,0.971875011920929,0.4444444444444444,48.81481481481482,21.25637389854894,2.0,64.0,1.364563622153975,1.7429577946268606,-0.2594216302250817,11.335313139169127,5.394589014694735,2.7286050021648407
17,3024,154262,225.30520777507232,680,0.3412090413706395,0.3649246694988129,0.0,0.9859374761581421,0.5388349514563107,43.567961165048544,22.952943477683945,1.0,64.0,1.3226289616544578,2.073519928569537,-0.7309716553658516,16.075514119696443,7.293559784763987,4.080377414822578
18,3239,163315,224.64418449613734,721,0.35702034817185513,0.3641691676230163,0.0,0.9859374761581421,0.5627906976744186,42.61395348837209,22.91733964627991,1.0,64.0,1.2330176277501956,1.9759402242955695,-1.0151159877963032,18.014425554068644,7.979765372580222,5.7201864421367645
19,3442,172370,223.88679526794684,761,0.3353910104467951,0.3511733469737566,0.0,0.9859374761581421,0.5566502463054187,44.108374384236456,22.038883658749047,1.0,64.0,1.1531354820971855,1.8259095168258523,-0.9310005862860309,15.762540723512608,6.938738740681944,5.383299723267555
20,3652,181426,224.10677218860252,802,0.3213839291816666,0.3515442006786185,0.0,0.9859374761581421,0.5285714285714286,44.904761904761905,22.00693562083329,1.0,64.0,1.0961060068527295,1.829227192241817,-0.8610914553031852,15.21860358167058,6.737249421567883,4.66511557996273
21,3849,190479,225.06347356231464,842,0.32119289426331593,0.35750566499169417,0.0,0.9859374761581421,0.5279187817258884,44.91370558375635,22.484685481289414,1.0,64.0,1.093329638364525,1.9622289357785294,-0.5120419975336015,13.54338616504401,6.2487176751663815,3.9711514711380005
22,4059,199527,226.76422977104923,882,0.3625892845647676,0.3477965828199971,0.0,0.9859374761581421,0.6285714285714286,42.68571428571428,22.074468892155668,1.0,64.0,1.0162888614083685,2.118356155042201,-0.96290911316203,16.039078321008162,7.046467289473503,6.799560964107513
23,4272,208581,223.4085238225415,922,0.3807438378322852,0.3693800909082403,0.0,0.9859374761581421,0.5915492957746479,41.13145539906103,23.342954346014636,1.0,64.0,0.9992851329371185,2.2727463954801665,-0.7074711148509633,16.023348348029657,7.294209838624503,6.089708209037781
24,4479,217635,224.7617505209884,963,0.3488602056235507,0.35266530388228284,0.0,0.9859374761581421,0.5748792270531401,43.28019323671498,22.165140929541316,1.0,64.0,0.9739852392412797,2.3776875074162027,-0.7009601690531804,15.35186291106501,6.965230966630771,7.819411367177963
25,4696,226684,224.90290377939797,1003,0.3330717170911451,0.3474350175911587,0.0,0.9859374761581421,0.5668202764976958,44.345622119815665,21.838227838354452,1.0,64.0,0.998972853872312,2.2846778351531554,-0.720432101445167,15.571131314061757,7.05514362127376,8.399802803993225
26,4914,235733,226.89228897421833,1043,0.3992402520748453,0.36798703979749153,0.0,0.9859374761581421,0.6238532110091743,40.04587155963303,23.339884090928955,1.0,64.0,0.9975074574570324,2.294328439906231,-0.8309573153846302,17.15959667610798,7.738866173057796,5.400212734937668
27,5116,244792,228.16663450796696,1082,0.31258508725331563,0.33887652812321967,0.0,0.971875011920929,0.5396039603960396,45.60891089108911,21.159472747038233,2.0,64.0,0.9119608893617124,2.2723599944581574,-0.40294218157442846,13.647470548051531,6.411673161272629,6.626660197973251
28,5319,253848,229.23453177116488,1122,0.33498306594458704,0.35343438515103315,0.0,0.9859374761581421,0.5615763546798029,44.172413793103445,22.261872408652426,1.0,64.0,0.8923746362697109,2.495589000913364,-0.3282234967766863,13.62109679152182,6.473400479913179,12.985657751560211
29,5528,262903,227.1546135169265,1162,0.3529380986636335,0.3391107472219862,0.0,0.971875011920929,0.6220095693779905,43.32535885167464,21.412096433442787,2.0,64.0,0.9241671440023405,2.5549616658312386,-0.6152626489026318,14.57125494860273,6.661123321887079,8.8232142329216
