update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
6659,2290736,65896866,261.2621493829593,30311,0.7510756314301691,0.08203444277355508,0.5320000052452087,0.9369999766349792,1.0,27.65826330532213,9.114938046050087,7.0,52.0,0.0008826787557388325,12.679154724497778,0.07903288073463871,2.7863064990358186,1.4721775155277785,0.9118987210094929
6660,2291103,65906741,261.1828207706707,30348,0.7568773850595594,0.08511085293683641,0.45100000500679016,0.9190000295639038,1.0,27.013623978201636,9.456761184379651,9.0,61.0,0.0010061380859770917,12.588174932938587,-0.03221979455102848,3.109042126202885,1.5222911763251583,0.5944556780159473
6661,2291475,65916608,261.45523557108504,30386,0.760750001797112,0.07976807424311678,0.4779999852180481,0.9369999766349792,1.0,26.583333333333332,8.863119287956403,7.0,58.0,0.001831248477176482,12.740259297534157,-0.15137149782435466,2.625775473641808,1.1614978605096218,1.0245323926210403
6662,2291843,65926475,262.9265509021975,30424,0.7567554339766502,0.07934966662663898,0.5230000019073486,0.9369999766349792,1.0,27.027173913043477,8.816629584519463,7.0,53.0,0.0014640883515295677,12.76758167100216,-0.0098511419334805,2.784007174991433,1.3821379770874507,0.7105430625379086
6663,2292203,65936351,259.13702587881585,30462,0.7565749999549654,0.0785894044074094,0.5049999952316284,0.9369999766349792,1.0,27.04722222222222,8.732155967429016,7.0,55.0,0.002184065613011365,12.690175652455684,-0.06788915949777438,2.5621052758565264,1.2131416132306223,0.6030080989003181
6664,2292562,65946227,261.0479228532341,30500,0.751309193359444,0.08150879893907835,0.4690000116825104,0.9459999799728394,1.0,27.632311977715876,9.056533242704269,6.0,59.0,0.0014270253113690741,12.756000466267558,0.07833822901708097,2.7220149516558396,1.4393313636949738,0.8167851604521275
6665,2292928,65956104,264.1578205979338,30537,0.756606558632981,0.07905212736864879,0.5049999952316284,0.9459999799728394,1.0,27.043715846994534,8.783569569895967,6.0,55.0,0.0015365859416841836,12.722689726797569,-0.003831180993652759,2.688284291723328,1.3402955967778678,0.5190969444811344
6666,2293288,65965984,260.79736304919265,30575,0.7530250012874603,0.08060288118149646,0.5139999985694885,0.9549999833106995,1.0,27.441666666666666,8.955875631859419,5.0,54.0,0.001993674819640719,12.721437482023045,0.07137856519807446,2.7784498736925936,1.4605836320019927,0.5825640987604856
6667,2293642,65975871,262.600291911339,30613,0.751305085117534,0.07743017716602629,0.5230000019073486,0.9459999799728394,1.0,27.63276836158192,8.603353026386058,6.0,53.0,0.0025748680774338424,12.676468718096523,0.10365486351197224,2.642965708802464,1.4251119807141006,0.8967411629855633
6668,2294011,65985743,264.7896856940848,30650,0.7570243912337595,0.08239183336825148,0.5049999952316284,0.9459999799728394,1.0,26.99728997289973,9.154648039746471,6.0,55.0,0.0015835285436791651,12.6981277141231,-0.06679216613072292,2.7908729037792215,1.3286284782125266,0.7942611798644066
