update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
1094,386258,10816242,124.53832589836493,7409,0.7896223296179058,0.09022280358033324,0.5770000219345093,0.9729999899864197,1.0,23.375296912114013,10.024755947164213,3.0,47.0,0.004098001794047188,13.308917671472374,-0.0038084586188303336,2.8333296519667184,1.412815411691388,0.8235922865569592
1095,386673,10826069,123.25769407961221,7489,0.7875349421099008,0.09155557203063772,0.5950000286102295,0.9729999899864197,1.0,23.60722891566265,10.17284103536127,3.0,45.0,0.0036027045408533903,13.29906742650664,0.12287173144442753,2.962504355513432,1.6040879654547102,0.926020223647356
1096,387093,10835891,123.31704298100885,7569,0.7883071438187644,0.09570638910345936,0.5770000219345093,0.9729999899864197,1.0,23.521428571428572,10.634043170387256,3.0,47.0,0.003420594648418808,13.197639821867574,0.09499063728006667,3.068696431886929,1.6293046128310489,0.6846650000661612
1097,387522,10845702,124.16454100468327,7648,0.7931468542361315,0.09073429772681364,0.5770000219345093,0.9729999899864197,1.0,22.983682983682982,10.08158858482497,3.0,47.0,0.00389365384613577,13.217994500975667,-0.1173986471523423,3.147100766576791,1.4561127551942654,0.9023111388087273
1098,387945,10855521,124.11086480021773,7727,0.7911063845557805,0.08667725380802042,0.5770000219345093,0.9639999866485596,1.0,23.210401891252957,9.630805851614172,4.0,47.0,0.00354442569966978,13.292652741239978,-0.05245649813164008,2.9092950692231696,1.4021555536062098,0.5974299293011427
1099,388350,10865352,126.0837757534532,7805,0.7833111128689331,0.09270666385239221,0.5950000286102295,0.9729999899864197,1.0,24.076543209876544,10.300740373785416,3.0,45.0,0.0037428831323328003,13.19608452783064,0.1156413555872815,2.909577022550938,1.5703924150169108,0.7504901494830847
1100,388773,10875168,125.58638362856242,7883,0.791510640447585,0.08871035204822972,0.5950000286102295,0.9729999899864197,1.0,23.16548463356974,9.856705734320114,3.0,45.0,0.0035374832493097453,13.255852376724903,-0.06658379252948407,2.796261968493413,1.331511916430286,0.5069471970200539
1101,389184,10884997,123.52762403973588,7965,0.784306571866474,0.09437768242343676,0.5770000219345093,0.9729999899864197,1.0,23.965936739659366,10.486409129628422,3.0,47.0,0.002772209589857665,13.115572865053698,0.052730974095352115,3.107296462600672,1.6063515087488236,0.7360713332891464
1102,389584,10894835,124.66637968885445,8044,0.78220000192523,0.09319672740966582,0.5770000219345093,0.9729999899864197,1.0,24.2,10.35519193448388,3.0,47.0,0.0028068610087595993,13.147033549489276,0.1573748959667267,2.9483055820229285,1.6314997043908188,0.8875881768763065
1103,390001,10904658,123.8890527479594,8123,0.7864604339325171,0.08757025933422768,0.5860000252723694,0.9729999899864197,1.0,23.72661870503597,9.73002898795336,3.0,46.0,0.002808225777174261,13.115697879940772,-0.14843284044345356,2.8102569425711623,1.256667439956766,1.1645895540714264
